"Any","Codi municipi","Municipi","Comarca","Població","Autocompostatge","Matèria orgànica","Poda i jardineria","Paper i cartró","Vidre","Envasos lleugers","Residus voluminosos + fusta","RAEE","Ferralla","Olis vegetals","Tèxtil","Runes","Residus en Petites Quantitats (RPQ)","Piles","Medicaments","Altres recollides selectives","Total Recollida Selectiva","R.S. / R.M. % total","Kg/hab/any recollida selectiva","Resta a Dipòsit","Resta a Incineració","Resta a Tractament Mecànic Biològic","Resta (sense desglossar)","Suma Fracció Resta","F.R. / R.M. %","Generació Residus Municipal Totals","Kg / hab / dia","Kg / hab / any"
"2012","82055","Sant Cugat del Vallès","Vallès Occidental","84.946","103,00","5.564,54","3.601,67","2.027,35","1.566,15","1.221,73","1.260,53","267,41","26,39","10,15","34,15","508,96","23,45","9,22","6,51","171,80","16.403,01","45,12","193,10","0,00","0,00","19.947,76","0,00","19.947,76","54,88","36.350,77","1,17","427,93"
"2012","82068","Sant Cugat Sesgarrigues","Alt Penedès","986","4,00","67,60","0,00","19,48","45,70","18,34","30,28","1,25","0,00","0,20","0,00","0,00","0,00","0,02","0,08","0,31","187,27","41,22","189,93","267,00","0,00","0,00","0,00","267,00","58,78","454,27","1,26","460,72"
"2012","251961","Sant Esteve de la Sarga","Pallars Jussà","141","3,90","0,00","1,42","3,91","4,16","2,58","3,16","0,49","0,10","0,10","0,10","0,10","0,11","0,05","0,02","0,36","20,57","33,65","145,86","40,55","0,00","0,00","0,00","40,55","66,35","61,12","1,19","433,45"
"2012","82074","Sant Esteve de Palautordera","Vallès Oriental","2.555","6,00","241,18","12,28","60,89","68,79","42,37","49,70","25,33","5,05","0,40","0,90","27,69","0,82","0,12","0,18","0,41","542,11","41,18","212,17","543,54","0,00","230,87","0,00","774,41","58,82","1.316,52","1,41","515,27"
"2012","82080","Sant Esteve Sesrovires","Baix Llobregat","7.510","0,00","279,76","289,01","176,36","132,70","115,38","281,74","60,32","19,36","1,27","16,80","352,60","4,59","0,56","0,73","2,80","1.733,98","43,79","230,89","2.225,52","0,00","0,00","0,00","2.225,52","56,21","3.959,50","1,44","527,23"
"2012","171595","Sant Feliu de Buixalleu","Selva","788","66,00","15,06","0,00","21,66","21,33","19,45","66,54","0,90","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","210,99","36,02","267,76","374,80","0,00","0,00","0,00","374,80","63,98","585,80","2,04","743,40"
"2012","82107","Sant Feliu de Codines","Vallès Oriental","6.105","8,10","558,76","41,64","152,88","130,77","133,74","170,63","58,93","9,35","1,48","1,85","72,20","4,33","0,26","0,42","2,34","1.347,68","58,22","220,75","0,00","0,00","967,26","0,00","967,26","41,78","2.314,94","1,04","379,19"
"2012","171609","Sant Feliu de Guíxols","Baix Empordà","21.961","5,20","1.994,56","395,74","746,65","600,39","457,55","842,33","47,73","2,94","2,68","20,74","1.182,54","7,22","1,13","1,22","8,38","6.317,00","43,76","287,65","8.118,28","0,00","0,00","0,00","8.118,28","56,24","14.435,28","1,80","657,31"
"2012","82114","Sant Feliu de Llobregat","Baix Llobregat","43.671","0,00","1.700,92","289,47","767,61","609,22","540,16","705,92","100,19","23,62","4,12","3,88","1.209,90","8,67","2,46","4,25","201,15","6.171,53","38,41","141,32","126,95","10,89","9.759,15","0,00","9.896,99","61,59","16.068,52","1,01","367,94"
"2012","171616","Sant Feliu de Pallerols","Garrotxa","1.360","0,00","55,52","3,30","54,22","42,88","28,78","31,94","0,93","0,01","0,00","6,90","0,06","0,01","0,00","0,09","0,01","224,64","37,93","165,17","367,65","0,00","0,00","0,00","367,65","62,07","592,29","1,19","435,50"
"2012","82129","Sant Feliu Sasserra","Bages","660","0,00","32,85","0,04","11,69","11,02","8,45","17,77","0,69","0,84","0,09","0,00","0,18","0,28","0,07","0,07","0,40","84,43","21,91","127,92","300,98","0,00","0,00","0,00","300,98","78,09","385,41","1,60","583,95"
"2012","171621","Sant Ferriol","Garrotxa","222","4,20","0,00","0,00","6,18","7,77","3,03","9,13","0,06","0,02","0,00","0,00","1,08","0,01","0,00","0,01","0,12","31,61","36,60","142,40","54,76","0,00","0,00","0,00","54,76","63,40","86,37","1,07","389,07"
"2012","82093","Sant Fost de Campsentelles","Vallès Oriental","8.441","5,00","290,24","93,57","60,91","92,44","67,48","149,78","64,87","0,62","0,65","0,45","224,25","2,73","0,11","0,59","2,24","1.055,94","26,08","125,10","0,00","0,00","2.992,78","0,00","2.992,78","73,92","4.048,72","1,31","479,65"
"2012","82135","Sant Fruitós de Bages","Bages","8.227","0,00","378,94","256,16","168,57","156,40","133,63","141,46","36,54","26,12","1,68","6,13","582,66","7,30","0,85","0,86","193,52","2.090,82","50,28","254,14","2.067,53","0,00","0,00","0,00","2.067,53","49,72","4.158,35","1,38","505,45"
"2012","171637","Sant Gregori","Gironès","3.343","12,00","143,23","93,40","80,60","62,78","53,15","65,79","11,51","0,00","0,47","16,07","69,84","0,81","0,00","0,19","1,26","611,11","40,46","182,80","899,31","0,00","0,00","0,00","899,31","59,54","1.510,42","1,24","451,82"
"2012","251924","Sant Guim de Freixenet","Segarra","1.104","2,80","96,83","0,00","31,87","27,33","29,71","4,20","2,61","1,76","0,14","0,00","0,00","0,37","0,13","0,14","0,08","197,96","51,45","179,31","186,79","0,00","0,00","0,00","186,79","48,55","384,75","0,95","348,50"
"2012","251977","Sant Guim de la Plana","Segarra","191","1,00","16,79","0,00","4,12","4,13","5,14","0,73","0,45","0,30","0,02","0,00","0,00","0,06","0,02","0,02","0,01","32,81","50,38","171,78","32,32","0,00","0,00","0,00","32,32","49,62","65,13","0,93","340,99"
"2012","171642","Sant Hilari Sacalm","Selva","5.753","4,70","207,88","32,60","130,74","107,99","69,65","88,88","17,36","31,74","1,77","0,00","167,96","0,97","0,27","0,38","3,48","866,38","31,27","150,60","1.904,10","0,00","0,00","0,00","1.904,10","68,73","2.770,48","1,32","481,57"
"2012","82153","Sant Hipòlit de Voltregà","Osona","3.585","0,00","229,91","5,14","215,04","53,73","83,38","50,38","5,08","6,05","0,80","0,00","39,70","1,01","0,07","0,32","0,43","691,04","53,66","192,76","596,76","0,00","0,00","0,00","596,76","46,34","1.287,80","0,98","359,22"
"2012","81939","Sant Iscle de Vallalta","Maresme","1.322","0,00","68,74","7,52","46,44","42,62","28,92","47,93","2,18","1,33","0,11","0,09","23,01","0,53","0,04","0,12","6,65","276,26","37,91","208,97","0,00","0,00","452,46","0,00","452,46","62,09","728,72","1,51","551,22"
"2012","82166","Sant Jaume de Frontanyà","Berguedà","28","4,00","0,00","0,11","2,50","2,36","2,04","3,54","0,75","0,90","0,04","0,00","1,99","0,09","0,01","0,00","0,04","18,36","57,83","655,88","13,39","0,00","0,00","0,00","13,39","42,17","31,75","3,11","1.134,10"
"2012","171655","Sant Jaume de Llierca","Garrotxa","757","0,00","35,91","16,28","30,66","16,85","17,03","9,67","0,16","0,02","0,00","2,14","0,12","0,01","0,00","0,05","0,01","128,93","42,02","170,32","177,88","0,00","0,00","0,00","177,88","57,98","306,81","1,11","405,30"
"2012","431378","Sant Jaume dels Domenys","Baix Penedès","2.491","0,00","159,49","11,66","54,86","68,08","78,20","43,28","3,36","0,00","0,00","8,92","0,00","0,00","0,00","0,21","0,00","428,07","37,31","171,84","317,42","0,00","401,76","0,00","719,18","62,69","1.147,25","1,26","460,56"
"2012","439023","Sant Jaume d'Enveja","Montsià","3.549","0,00","350,35","118,57","98,20","66,35","110,20","157,18","8,69","29,44","0,10","1,47","252,70","0,95","0,03","0,31","1,49","1.196,02","62,57","337,00","715,60","0,00","0,00","0,00","715,60","37,43","1.911,62","1,48","538,64"
"2012","171674","Sant Joan de les Abadesses","Ripollès","3.469","0,00","397,99","0,00","150,52","113,78","121,72","50,30","9,24","0,04","0,29","5,60","24,06","0,62","0,05","0,34","0,04","874,58","67,72","252,11","416,88","0,00","0,00","0,00","416,88","32,28","1.291,46","1,02","372,29"
"2012","171680","Sant Joan de Mollet","Gironès","522","2,70","0,00","0,33","5,13","6,63","3,83","5,23","1,10","0,02","0,04","0,03","4,05","0,09","0,01","0,03","0,03","29,24","25,01","56,02","87,69","0,00","0,00","0,00","87,69","74,99","116,93","0,61","224,01"
"2012","82188","Sant Joan de Vilatorrada","Bages","10.780","0,00","536,89","59,80","209,19","189,61","197,81","174,96","43,10","22,95","1,38","4,02","394,90","8,82","0,95","1,13","208,67","2.054,17","46,62","190,55","2.352,36","0,00","0,00","0,00","2.352,36","53,38","4.406,53","1,12","408,77"
"2012","82172","Sant Joan Despí","Baix Llobregat","32.792","8,50","1.286,34","271,99","852,66","554,48","474,70","1.187,13","84,65","17,11","3,69","4,49","787,14","4,18","3,42","3,19","124,74","5.668,41","43,62","172,86","2.022,06","173,41","5.130,63","0,00","7.326,10","56,38","12.994,51","1,09","396,27"
"2012","171851","Sant Joan les Fonts","Garrotxa","2.879","2,00","201,98","59,84","103,52","88,43","43,01","129,13","2,23","2,30","0,11","10,71","14,27","1,30","0,08","0,19","1,66","660,75","33,29","229,51","1.324,36","0,00","0,00","0,00","1.324,36","66,71","1.985,11","1,89","689,51"
"2012","171668","Sant Jordi Desvalls","Gironès","703","18,20","0,00","20,09","20,18","27,77","13,92","46,89","2,21","0,00","0,00","2,15","66,90","0,42","0,00","0,04","2,83","221,60","48,53","315,23","235,04","0,00","0,00","0,00","235,04","51,47","456,64","1,78","649,56"
"2012","89030","Sant Julià de Cerdanyola","Berguedà","257","6,60","0,00","0,21","2,96","2,04","2,65","2,19","0,48","0,90","0,02","0,00","1,12","0,06","0,00","0,04","0,04","19,30","17,24","75,11","92,68","0,00","0,00","0,00","92,68","82,76","111,98","1,19","435,73"
"2012","171693","Sant Julià de Ramis","Gironès","3.467","14,20","169,42","126,26","66,46","54,02","30,77","51,92","8,03","0,45","0,37","5,11","48,90","0,82","0,04","0,20","0,41","577,37","37,83","166,53","948,74","0,00","0,00","0,00","948,74","62,17","1.526,11","1,21","440,18"
"2012","82205","Sant Julià de Vilatorta","Osona","3.024","5,40","207,04","0,00","185,33","80,34","72,95","35,06","1,47","0,00","0,88","0,05","0,00","0,00","0,00","0,27","0,04","588,83","44,93","194,72","721,67","0,00","0,00","0,00","721,67","55,07","1.310,50","1,19","433,37"
"2012","179032","Sant Julià del Llor i Bonmatí","Selva","1.244","1,60","117,44","110,23","46,17","30,73","40,37","12,17","2,27","1,70","0,15","0,00","0,00","0,41","0,03","0,08","1,12","364,47","65,94","292,99","188,23","0,00","0,00","0,00","188,23","34,06","552,70","1,22","444,30"
"2012","82212","Sant Just Desvern","Baix Llobregat","15.874","20,50","1.244,86","374,58","550,37","384,32","292,91","374,02","45,38","22,51","10,22","60,66","978,23","5,32","1,80","1,54","249,29","4.616,51","55,79","290,82","8,57","0,74","3.649,64","0,00","3.658,95","44,21","8.275,46","1,43","521,32"
"2012","171714","Sant Llorenç de la Muga","Alt Empordà","248","9,90","0,00","0,00","8,60","24,65","5,85","9,74","0,16","0,00","0,24","0,00","0,00","0,45","0,00","0,02","0,00","59,61","35,07","240,35","110,34","0,00","0,00","0,00","110,34","64,93","169,95","1,88","685,27"
"2012","251930","Sant Llorenç de Morunys","Solsonès","1.038","0,00","96,35","49,00","36,07","35,18","34,60","17,76","9,60","18,27","0,74","0,00","127,47","0,10","0,31","0,14","0,00","425,60","48,88","410,02","445,09","0,00","0,00","0,00","445,09","51,12","870,69","2,30","838,82"
"2012","82227","Sant Llorenç d'Hortons","Alt Penedès","2.528","0,00","0,00","0,00","69,78","59,90","54,89","24,48","3,18","3,60","0,31","0,00","0,00","0,04","0,00","0,21","0,18","216,57","23,03","85,67","724,00","0,00","0,00","0,00","724,00","76,97","940,57","1,02","372,06"
"2012","82233","Sant Llorenç Savall","Vallès Occidental","2.417","15,50","190,99","14,02","67,12","54,73","38,97","60,23","13,44","7,63","0,57","5,56","46,97","5,03","0,15","0,19","0,00","521,09","43,31","215,59","0,00","0,00","682,14","0,00","682,14","56,69","1.203,23","1,36","497,82"
"2012","82251","Sant Martí d'Albars","Osona","106","13,20","0,00","0,00","6,41","1,16","3,76","0,92","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","25,51","40,33","240,67","37,75","0,00","0,00","0,00","37,75","59,67","63,26","1,64","596,80"
"2012","82248","Sant Martí de Centelles","Osona","1.098","2,40","139,80","0,77","72,69","28,94","49,98","11,53","1,01","0,45","0,09","0,06","2,18","0,20","0,04","0,10","0,73","310,96","76,38","283,21","96,16","0,00","0,00","0,00","96,16","23,62","407,12","1,02","370,79"
"2012","171729","Sant Martí de Llémena","Gironès","596","12,40","0,00","1,49","11,67","19,94","7,61","33,31","3,20","0,00","0,00","0,54","48,68","0,26","0,00","0,03","0,88","140,02","48,45","234,94","148,99","0,00","0,00","0,00","148,99","51,55","289,01","1,33","484,92"
"2012","259025","Sant Martí de Riucorb","Urgell","695","5,60","53,85","0,00","11,15","14,99","8,49","30,18","0,79","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,00","125,07","42,02","179,96","172,56","0,00","0,00","0,00","172,56","57,98","297,63","1,17","428,25"
"2012","82264","Sant Martí de Tous","Anoia","1.173","9,80","30,91","0,00","16,79","15,58","13,76","16,51","1,37","0,00","0,00","0,00","0,00","0,00","0,00","0,11","0,00","104,83","20,31","89,37","411,35","0,00","0,00","0,00","411,35","79,69","516,18","1,21","440,05"
"2012","82270","Sant Martí Sarroca","Alt Penedès","3.200","0,00","0,00","0,00","70,98","100,80","38,17","46,96","3,90","0,00","0,00","0,00","42,71","0,79","0,09","0,26","15,94","320,59","19,95","100,19","1.286,00","0,00","0,00","0,00","1.286,00","80,05","1.606,59","1,38","502,06"
"2012","82286","Sant Martí Sesgueioles","Anoia","373","0,00","14,05","0,00","4,63","4,37","2,57","5,32","0,44","0,00","0,00","0,00","0,00","0,00","0,00","0,03","0,00","31,41","19,16","84,21","132,53","0,00","0,00","0,00","132,53","80,84","163,94","1,20","439,51"
"2012","171735","Sant Martí Vell","Gironès","266","5,30","8,04","3,55","5,11","6,61","3,83","1,63","0,58","0,02","0,03","0,02","3,28","0,08","0,01","0,02","0,02","38,11","30,66","143,26","86,17","0,00","0,00","0,00","86,17","69,34","124,28","1,28","467,21"
"2012","82299","Sant Mateu de Bages","Bages","643","5,10","20,11","0,00","11,82","16,63","10,77","0,00","0,67","0,00","0,00","1,86","0,00","0,00","0,00","0,07","0,00","67,02","26,24","104,23","188,40","0,00","0,00","0,00","188,40","73,76","255,42","1,09","397,23"
"2012","171740","Sant Miquel de Campmajor","Pla de l'Estany","230","4,50","1,85","0,00","8,43","4,49","5,35","2,18","0,57","0,48","0,03","0,00","2,45","0,08","0,02","0,01","0,70","31,15","28,28","135,43","78,98","0,00","0,00","0,00","78,98","71,72","110,13","1,31","478,82"
"2012","171753","Sant Miquel de Fluvià","Alt Empordà","780","11,80","0,00","0,00","17,17","25,44","18,80","21,26","0,50","0,00","0,26","1,20","33,90","0,33","0,00","0,05","0,56","131,26","30,50","168,29","299,13","0,00","0,00","0,00","299,13","69,50","430,39","1,51","551,79"
"2012","171766","Sant Mori","Alt Empordà","196","1,20","0,00","0,00","4,01","13,76","3,36","0,00","0,20","0,08","0,00","0,00","0,00","0,13","0,02","0,01","0,13","22,89","33,82","116,80","44,80","0,00","0,00","0,00","44,80","66,18","67,69","0,95","345,37"
"2012","171772","Sant Pau de Segúries","Ripollès","675","0,00","46,77","0,00","28,63","16,43","11,28","18,34","0,00","0,00","0,00","0,89","0,00","0,00","0,00","0,07","0,00","122,41","34,43","181,35","233,09","0,00","0,00","0,00","233,09","65,57","355,50","1,44","526,67"
"2012","82310","Sant Pere de Ribes","Garraf","29.149","0,00","1.227,70","423,46","707,22","626,21","444,06","1.932,95","15,66","14,45","3,31","5,98","1.538,40","0,00","1,66","2,42","13,76","6.957,24","46,42","238,68","8.029,00","0,00","0,00","0,00","8.029,00","53,58","14.986,24","1,41","514,13"
"2012","82325","Sant Pere de Riudebitlles","Alt Penedès","2.372","0,00","138,71","25,58","62,74","59,40","49,95","17,54","6,12","1,10","0,00","0,00","105,64","0,05","0,28","0,19","82,98","550,28","45,85","231,99","650,00","0,00","0,00","0,00","650,00","54,15","1.200,28","1,39","506,02"
"2012","82331","Sant Pere de Torelló","Osona","2.469","6,80","133,17","1,69","201,31","60,25","72,36","27,02","3,67","4,00","1,33","0,41","19,09","0,64","0,13","0,22","0,30","532,38","55,85","215,63","420,91","0,00","0,00","0,00","420,91","44,15","953,29","1,06","386,10"
"2012","82346","Sant Pere de Vilamajor","Vallès Oriental","4.276","0,00","212,44","1.287,81","94,71","112,36","77,38","113,32","36,94","0,14","0,99","1,75","113,01","2,50","0,16","0,30","0,71","2.054,51","58,91","480,47","1.433,14","0,00","0,00","0,00","1.433,14","41,09","3.487,65","2,23","815,63"
"2012","171788","Sant Pere Pescador","Alt Empordà","2.161","13,20","0,00","0,00","80,09","198,90","53,70","0,00","1,44","0,08","0,00","0,00","0,00","0,13","0,02","0,13","0,13","347,82","11,92","160,95","2.569,99","0,00","0,00","0,00","2.569,99","88,08","2.917,81","3,70","1.350,21"
"2012","81897","Sant Pere Sallavinera","Anoia","163","13,80","0,00","0,00","6,24","13,99","3,41","2,32","0,19","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,00","39,97","40,88","245,19","57,80","0,00","0,00","0,00","57,80","59,12","97,77","1,64","599,79"
"2012","82359","Sant Pol de Mar","Maresme","5.073","0,00","591,56","527,57","197,55","211,56","164,20","326,41","7,38","0,00","0,80","17,75","203,23","1,05","0,10","0,44","0,76","2.250,38","62,46","443,60","0,00","0,00","1.352,76","0,00","1.352,76","37,54","3.603,14","1,95","710,26"
"2012","82362","Sant Quintí de Mediona","Alt Penedès","2.146","0,00","228,14","0,00","83,76","63,70","85,02","0,00","2,16","0,00","0,00","8,07","0,00","0,00","0,00","0,18","0,00","471,02","69,47","219,49","207,00","0,00","0,00","0,00","207,00","30,53","678,02","0,87","315,94"
"2012","82378","Sant Quirze de Besora","Osona","2.187","6,80","123,76","0,00","172,37","52,89","64,82","0,00","1,07","0,00","0,00","0,00","0,00","0,00","0,00","0,20","0,00","421,90","44,53","192,91","525,47","0,00","0,00","0,00","525,47","55,47","947,37","1,19","433,18"
"2012","82384","Sant Quirze del Vallès","Vallès Occidental","18.994","0,00","738,07","145,84","317,03","309,74","244,26","382,84","80,35","19,32","6,84","37,81","213,56","12,78","2,12","1,46","5,26","2.517,28","32,53","132,53","0,00","0,00","5.221,44","0,00","5.221,44","67,47","7.738,72","1,12","407,43"
"2012","82397","Sant Quirze Safaja","Vallès Oriental","648","0,00","79,94","2,84","32,32","35,38","23,47","10,58","5,31","0,20","0,08","0,10","7,35","0,40","0,02","0,05","0,24","198,26","40,24","305,96","0,00","0,00","294,50","0,00","294,50","59,76","492,76","2,08","760,44"
"2012","251945","Sant Ramon","Segarra","541","1,40","47,50","0,00","11,67","11,69","14,56","2,06","1,28","0,86","0,07","0,00","0,00","0,18","0,06","0,07","0,04","91,44","49,97","169,01","91,53","0,00","0,00","0,00","91,53","50,03","182,97","0,93","338,20"
"2012","82401","Sant Sadurní d'Anoia","Alt Penedès","12.482","7,00","1.677,59","54,70","443,04","537,31","429,96","646,84","19,84","19,21","2,35","0,00","934,69","4,61","17,02","1,02","6,75","4.801,93","82,47","384,71","1.021,00","0,00","0,00","0,00","1.021,00","17,53","5.822,93","1,28","466,51"
"2012","82418","Sant Sadurní d'Osormort","Osona","93","6,90","0,00","0,00","7,31","3,98","4,29","0,00","0,08","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","22,57","22,44","242,66","78,00","0,00","0,00","0,00","78,00","77,56","100,57","2,96","1.081,37"
"2012","80983","Sant Salvador de Guardiola","Bages","3.139","0,00","54,98","7,02","34,84","50,14","48,97","45,30","8,33","2,02","0,48","0,00","36,44","1,07","0,00","0,33","28,61","318,53","19,68","101,47","1.300,18","0,00","0,00","0,00","1.300,18","80,32","1.618,71","1,41","515,68"
"2012","82628","Sant Vicenç de Castellet","Bages","9.314","0,00","272,30","38,64","164,25","120,31","142,70","137,70","36,14","23,29","0,80","20,63","279,84","5,77","0,48","0,98","163,37","1.407,19","37,22","151,08","2.373,96","0,00","0,00","0,00","2.373,96","62,78","3.781,15","1,11","405,96"
"2012","82649","Sant Vicenç de Montalt","Maresme","5.878","22,80","847,02","60,40","180,23","206,94","193,70","93,97","15,86","0,91","0,98","0,71","59,59","2,45","0,50","0,51","7,71","1.694,30","53,01","288,25","0,00","0,00","1.501,68","0,00","1.501,68","46,99","3.195,98","1,49","543,72"
