concepte,any,municipi,renda familiar disponible bruta,renda familiar disponible bruta,renda familiar disponible bruta
indicador,,,per habitant (índex Catalunya=100),per habitant (€),valor (milers €)
2264,2011.0,Puigcerdà,80.4,13400.0,117962.0
2265,2011.0,Reus,85.8,14300.0,1524091.0
2266,2011.0,Ripoll,100.3,16700.0,182279.0
2267,2011.0,Ripollet,90.7,15100.0,564506.0
2268,2011.0,Riudoms,82.3,13700.0,88762.0
2269,2011.0,"Roca del Vallès, la",108.0,18000.0,185999.0
2270,2011.0,Roda de Berà,85.8,14300.0,89548.0
2271,2011.0,Roda de Ter,91.5,15300.0,93842.0
2272,2011.0,Roquetes,80.0,13400.0,109455.0
2273,2011.0,Roses,64.7,10800.0,210434.0
2274,2011.0,Rubí,91.5,15300.0,1130774.0
2275,2011.0,"Ràpita, la",73.6,12300.0,185581.0
2276,2011.0,Sabadell,99.1,16600.0,3429392.0
2277,2011.0,Sallent,100.2,16700.0,114803.0
2278,2011.0,Salou,71.4,11900.0,312691.0
2279,2011.0,Salt,66.5,11100.0,333216.0
2280,2011.0,Sant Adrià de Besòs,88.9,14900.0,507154.0
2281,2011.0,Sant Andreu de Llavaneres,114.4,19100.0,199098.0
2282,2011.0,Sant Andreu de la Barca,92.8,15500.0,419145.0
2283,2011.0,Sant Antoni de Vilamajor,104.6,17500.0,97911.0
2284,2011.0,Sant Boi de Llobregat,94.8,15800.0,1306422.0
2285,2011.0,Sant Celoni,93.5,15600.0,264760.0
2286,2011.0,Sant Cugat del Vallès,135.9,22700.0,1903419.0
2287,2011.0,Sant Esteve Sesrovires,107.1,17900.0,132963.0
2288,2011.0,Sant Feliu de Codines,91.3,15300.0,91937.0
2289,2011.0,Sant Feliu de Guíxols,81.5,13600.0,294834.0
2290,2011.0,Sant Feliu de Llobregat,106.3,17800.0,766217.0
2291,2011.0,Sant Fost de Campsentelles,105.0,17500.0,147389.0
2292,2011.0,Sant Fruitós de Bages,118.1,19700.0,161521.0
2293,2011.0,Sant Hilari Sacalm,89.2,14900.0,84178.0
2294,2011.0,Sant Joan Despí,112.6,18800.0,609757.0
2295,2011.0,Sant Joan de Vilatorrada,92.6,15500.0,166139.0
2296,2011.0,Sant Just Desvern,144.7,24200.0,385978.0
2297,2011.0,Sant Pere de Ribes,92.6,15500.0,442716.0
2298,2011.0,Sant Pol de Mar,111.7,18700.0,94164.0
2299,2011.0,Sant Quirze del Vallès,130.0,21700.0,411849.0
2300,2011.0,Sant Sadurní d'Anoia,104.5,17500.0,215974.0
2301,2011.0,Sant Vicenç de Castellet,85.6,14300.0,131351.0
2302,2011.0,Sant Vicenç de Montalt,124.9,20900.0,121805.0
2303,2011.0,Sant Vicenç dels Horts,87.9,14700.0,410315.0
2304,2011.0,Santa Coloma de Cervelló,106.3,17700.0,140243.0
2305,2011.0,Santa Coloma de Farners,84.1,14000.0,171098.0
2306,2011.0,Santa Coloma de Gramenet,81.0,13500.0,1625308.0
2307,2011.0,Santa Cristina d'Aro,84.0,14000.0,70625.0
2308,2011.0,Santa Eulàlia de Ronçana,100.9,16900.0,116946.0
2309,2011.0,Santa Margarida de Montbui,71.9,12000.0,116886.0
2310,2011.0,Santa Margarida i els Monjos,95.7,16000.0,112711.0
2311,2011.0,Santa Maria de Palautordera,90.6,15100.0,137959.0
2312,2011.0,Santa Perpètua de Mogoda,93.9,15700.0,398193.0
2313,2011.0,Santpedor,108.0,18000.0,129218.0
2314,2011.0,"Selva del Camp, la",91.6,15300.0,85091.0
2315,2011.0,Sentmenat,96.4,16100.000000000002,135916.0
2316,2011.0,"Seu d'Urgell, la",84.1,14100.0,176921.0
2317,2011.0,Sils,86.5,14400.0,79571.0
2318,2011.0,Sitges,105.2,17600.0,500129.0
2319,2011.0,Solsona,85.0,14200.0,131162.0
2320,2011.0,Sort,93.8,15700.0,36184.0
2321,2011.0,"Sénia, la",73.6,12300.0,73543.0
2322,2011.0,Súria,99.0,16500.0,102826.0
2323,2011.0,Taradell,102.9,17200.0,106204.0
2324,2011.0,Tarragona,96.8,16200.0,2153111.0
2325,2011.0,Teià,143.9,24000.0,147330.0
2326,2011.0,Terrassa,95.2,15900.0,3401930.0
2327,2011.0,Tiana,131.0,21900.0,175576.0
2328,2011.0,Tona,83.9,14000.0,113321.0
2329,2011.0,Tordera,78.7,13100.0,211140.0
2330,2011.0,Torelló,96.0,16000.0,222373.0
2331,2011.0,Torredembarra,85.0,14200.0,217026.0
2332,2011.0,Torrelles de Llobregat,104.6,17500.0,98985.0
2333,2011.0,Torroella de Montgrí,78.7,13100.0,148696.0
2334,2011.0,Tortosa,86.0,14400.0,489674.0
2335,2011.0,Tossa de Mar,76.3,12800.0,74474.0
2336,2011.0,Tremp,91.4,15300.0,100095.0
2337,2011.0,Tàrrega,83.2,13900.0,233850.0
2338,2011.0,Ulldecona,63.5,10600.0,77316.0
2339,2011.0,Vacarisses,88.4,14800.0,91342.0
2340,2011.0,Vallirana,98.5,16400.0,236741.0
2341,2011.0,Valls,91.5,15300.0,380506.0
2342,2011.0,Vandellòs i l'Hospitalet de l'Infant,88.4,14800.0,87573.0
2343,2011.0,"Vendrell, el",84.6,14100.0,513134.0
2344,2011.0,Vic,97.1,16200.0,663763.0
2345,2011.0,Vidreres,83.8,14000.0,105995.0
2346,2011.0,Vielha e Mijaran,85.3,14300.0,78316.0
2347,2011.0,Vila-seca,78.9,13200.0,287232.0
2348,2011.0,Viladecans,96.8,16200.0,1044143.0
2349,2011.0,Viladecavalls,104.6,17500.0,128783.0
2350,2011.0,Vilafant,85.5,14300.0,77189.0
2351,2011.0,Vilafranca del Penedès,97.9,16400.0,634491.0
2352,2011.0,Vilanova del Camí,78.1,13000.0,164043.0
2353,2011.0,Vilanova del Vallès,109.0,18200.0,91072.0
2354,2011.0,Vilanova i la Geltrú,93.8,15700.0,1032736.0
2355,2011.0,Vilassar de Dalt,117.6,19600.0,172541.0
2356,2011.0,Vilassar de Mar,118.0,19700.0,390009.0
2357,2012.0,Abrera,101.7,16500.0,195793.0
2358,2012.0,Agramunt,87.1,14100.0,78814.0
2359,2012.0,Alcanar,76.3,12400.0,128631.0
2360,2012.0,Alcarràs,82.1,13300.0,116626.0
2361,2012.0,Alcover,88.6,14400.0,73653.0
2362,2012.0,Alella,137.1,22300.0,213192.0
2363,2012.0,Almacelles,84.0,13600.0,90328.0
2364,2012.0,Alpicat,106.3,17300.0,105921.0
2365,2012.0,Altafulla,108.6,17600.0,85446.0
2366,2012.0,"Ametlla de Mar, l'",64.7,10500.0,79470.0
2367,2012.0,"Ametlla del Vallès, l'",121.7,19800.0,161492.0
2368,2012.0,Amposta,74.6,12100.0,256607.0
2369,2012.0,Anglès,87.3,14200.0,79086.0
2370,2012.0,"Arboç, l'",81.0,13100.0,71832.0
2371,2012.0,Arbúcies,83.0,13500.0,87662.0
2372,2012.0,Arenys de Mar,96.2,15600.0,234488.0
2373,2012.0,Arenys de Munt,99.3,16100.000000000002,136919.0
2374,2012.0,Argentona,104.8,17000.0,201185.0
2375,2012.0,Artés,95.2,15400.0,85796.0
2376,2012.0,Badalona,91.6,14900.0,3246956.0
2377,2012.0,Badia del Vallès,72.2,11700.0,158170.0
2378,2012.0,Balaguer,80.2,13000.0,216951.0
2379,2012.0,Banyoles,94.3,15300.0,293833.0
2380,2012.0,Barberà del Vallès,98.0,15900.0,514954.0
2381,2012.0,Barcelona,121.2,19700.0,31533082.0
2382,2012.0,Begues,125.8,20400.0,132709.0
2383,2012.0,Berga,99.3,16100.000000000002,269024.0
2384,2012.0,Bigues i Riells del Fai,98.7,16000.0,139836.0
2385,2012.0,"Bisbal d'Empordà, la",79.2,12900.0,136174.0
2386,2012.0,Blanes,80.2,13000.0,506721.0
2387,2012.0,"Borges Blanques, les",89.9,14600.0,88055.0
2388,2012.0,Cabrils,134.9,21900.0,155603.0
2389,2012.0,Calafell,80.7,13100.0,320343.0
2390,2012.0,Caldes de Malavella,89.6,14600.0,100588.0
2391,2012.0,Caldes de Montbui,104.9,17000.0,291967.0
2392,2012.0,Calella,83.6,13600.0,249235.0
2393,2012.0,Calonge i Sant Antoni,82.4,13400.0,141400.0
2394,2012.0,Cambrils,87.1,14100.0,471924.0
2395,2012.0,Canet de Mar,93.6,15200.0,213381.0
2396,2012.0,"Canonja, la",79.5,12900.0,73475.0
2397,2012.0,Canovelles,81.0,13200.0,210277.0
2398,2012.0,Capellades,101.2,16400.0,88523.0
2399,2012.0,Cardedeu,103.2,16800.0,291612.0
2400,2012.0,Cardona,109.3,17800.0,88859.0
2401,2012.0,Cassà de la Selva,96.2,15600.0,152501.0
2402,2012.0,"Castell d'Aro, Platja d'Aro i s'Agaró",75.7,12300.0,129041.0
2403,2012.0,Castellar del Vallès,100.5,16300.0,380480.0
2404,2012.0,Castellbisbal,98.3,16000.0,196821.0
2405,2012.0,Castelldefels,104.5,17000.0,1060770.0
2406,2012.0,Castelló d'Empúries,57.5,9300.0,108398.0
2407,2012.0,Celrà,92.0,14900.0,73134.0
2408,2012.0,Centelles,99.0,16100.000000000002,116833.0
2409,2012.0,Cerdanyola del Vallès,106.8,17300.0,997429.0
2410,2012.0,Cervelló,111.3,18100.0,155753.0
2411,2012.0,Cervera,87.7,14200.0,132311.0
2412,2012.0,Constantí,69.9,11400.0,76192.0
2413,2012.0,Corbera de Llobregat,103.1,16700.0,236818.0
2414,2012.0,Cornellà de Llobregat,94.2,15300.0,1320657.0
2415,2012.0,Cubelles,96.4,15700.0,223046.0
2416,2012.0,Cunit,80.8,13100.0,163255.0
2417,2012.0,Deltebre,69.2,11200.0,135161.0
2418,2012.0,Dosrius,96.0,15600.0,80093.0
2419,2012.0,"Escala, l'",73.2,11900.0,122370.0
2420,2012.0,Esparreguera,94.7,15400.0,333619.0
2421,2012.0,Esplugues de Llobregat,114.4,18600.0,860235.0
2422,2012.0,Falset,86.1,14000.0,40084.0
2423,2012.0,Figueres,76.6,12400.0,550295.0
2424,2012.0,"Franqueses del Vallès, les",94.2,15300.0,290032.0
2425,2012.0,Gandesa,83.5,13600.0,42229.0
2426,2012.0,"Garriga, la",105.3,17100.0,264230.0
2427,2012.0,Gavà,103.6,16800.0,774163.0
2428,2012.0,Gelida,84.5,13700.0,97175.0
2429,2012.0,Girona,98.9,16100.000000000002,1538085.0
2430,2012.0,Gironella,98.1,15900.0,79521.0
2431,2012.0,Granollers,98.4,16000.0,952529.0
2432,2012.0,Guissona,85.2,13800.0,93404.0
2433,2012.0,"Hospitalet de Llobregat, l'",91.6,14900.0,3765331.0
2434,2012.0,Igualada,97.0,15800.0,613939.0
2435,2012.0,"Llagosta, la",87.6,14200.0,191497.0
2436,2012.0,Llagostera,87.0,14100.0,113772.0
2437,2012.0,Llançà,82.9,13500.0,66747.0
2438,2012.0,Lleida,92.8,15100.0,2074167.0
2439,2012.0,Llinars del Vallès,95.5,15500.0,146952.0
2440,2012.0,Lliçà d'Amunt,100.1,16300.0,236661.0
2441,2012.0,Lliçà de Vall,109.4,17800.0,113389.0
2442,2012.0,Lloret de Mar,57.9,9400.0,376039.0
2443,2012.0,Malgrat de Mar,84.5,13700.0,251379.0
2444,2012.0,Manlleu,88.6,14400.0,291774.0
2445,2012.0,Manresa,97.1,15800.0,1196306.0
2446,2012.0,Martorell,90.7,14700.0,409965.0
2447,2012.0,"Masnou, el",114.3,18600.0,415866.0
2448,2012.0,Masquefa,90.5,14700.0,122987.0
2449,2012.0,Matadepera,149.2,24200.0,210468.0
2450,2012.0,Mataró,87.5,14200.0,1748805.0
2451,2012.0,Maçanet de la Selva,75.4,12200.0,86280.0
2452,2012.0,Moià,98.2,15900.0,91578.0
2453,2012.0,Molins de Rei,114.0,18500.0,455737.0
2454,2012.0,Mollerussa,82.5,13400.0,196986.0
2455,2012.0,Mollet del Vallès,93.4,15200.0,786236.0
2456,2012.0,Mont-roig del Camp,72.6,11800.0,149616.0
2457,2012.0,Montblanc,95.8,15600.0,113977.0
2458,2012.0,Montcada i Reixac,92.0,14900.0,517391.0
2459,2012.0,Montgat,110.6,18000.0,195250.0
2460,2012.0,Montmeló,98.1,15900.0,140243.0
2461,2012.0,Montornès del Vallès,89.8,14600.0,234692.0
2462,2012.0,Móra d'Ebre,94.1,15300.0,84443.0
2463,2012.0,Navarcles,97.1,15800.0,93629.0
2464,2012.0,Navàs,101.1,16400.0,100280.0
2465,2012.0,Olesa de Montserrat,94.7,15400.0,363814.0
2466,2012.0,Olot,95.7,15500.0,520051.0
2467,2012.0,Palafolls,84.9,13800.0,123882.0
2468,2012.0,Palafrugell,74.3,12100.0,272467.0
2469,2012.0,Palamós,85.4,13900.0,243619.0
2470,2012.0,Palau-solità i Plegamans,100.5,16300.0,235188.0
2471,2012.0,Pallejà,112.4,18200.0,203203.0
2472,2012.0,Parets del Vallès,99.0,16100.000000000002,296550.0
2473,2012.0,Piera,84.8,13800.0,206261.0
2474,2012.0,Pineda de Mar,79.9,13000.0,335975.0
2475,2012.0,Polinyà,92.0,14900.0,120931.0
2476,2012.0,"Pont de Suert, el",93.1,15100.0,36912.0
2477,2012.0,"Prat de Llobregat, el",99.4,16100.000000000002,1013206.0
2478,2012.0,Premià de Dalt,123.5,20000.0,205018.0
2479,2012.0,Premià de Mar,102.5,16600.0,464731.0
2480,2012.0,Puigcerdà,77.8,12600.0,111558.0
2481,2012.0,Reus,85.6,13900.0,1473771.0
2482,2012.0,Ripoll,101.4,16500.0,178187.0
2483,2012.0,Ripollet,90.7,14700.0,547270.0
2484,2012.0,Riudoms,84.3,13700.0,88216.0
2485,2012.0,"Roca del Vallès, la",108.7,17700.0,182706.0
2486,2012.0,Roda de Berà,85.3,13900.0,87282.0
2487,2012.0,Roda de Ter,92.9,15100.0,92222.0
2488,2012.0,Roquetes,81.1,13200.0,107700.0
2489,2012.0,Roses,66.1,10700.0,209019.0
2490,2012.0,Rubí,90.9,14800.0,1094542.0
2491,2012.0,"Ràpita, la",75.1,12200.0,183332.0
2492,2012.0,Sabadell,99.2,16100.000000000002,3331558.0
2493,2012.0,Sallent,103.2,16800.0,113974.0
2494,2012.0,Salou,70.5,11400.0,303044.0
2495,2012.0,Salt,67.1,10900.0,323932.0
2496,2012.0,Sant Adrià de Besòs,89.2,14500.0,497421.0
2497,2012.0,Sant Andreu de Llavaneres,114.0,18500.0,193761.0
2498,2012.0,Sant Andreu de la Barca,93.2,15100.0,409802.0
2499,2012.0,Sant Antoni de Vilamajor,107.1,17400.0,98856.0
2500,2012.0,Sant Boi de Llobregat,94.8,15400.0,1270924.0
2501,2012.0,Sant Celoni,94.1,15300.0,261411.0
2502,2012.0,Sant Cugat del Vallès,133.2,21600.0,1842024.0
2503,2012.0,Sant Esteve Sesrovires,107.6,17500.0,130436.0
2504,2012.0,Sant Feliu de Codines,92.6,15000.0,90837.0
2505,2012.0,Sant Feliu de Guíxols,80.6,13100.0,283317.0
2506,2012.0,Sant Feliu de Llobregat,107.7,17500.0,758252.0
2507,2012.0,Sant Fost de Campsentelles,106.9,17400.0,146745.0
2508,2012.0,Sant Fruitós de Bages,106.8,17300.0,142335.0
2509,2012.0,Sant Hilari Sacalm,90.7,14700.0,82970.0
2510,2012.0,Sant Joan Despí,114.6,18600.0,604984.0
2511,2012.0,Sant Joan de Vilatorrada,93.8,15200.0,163372.0
2512,2012.0,Sant Just Desvern,141.0,22900.0,371567.0
2513,2012.0,Sant Pere de Ribes,92.6,15000.0,429171.0
2514,2012.0,Sant Pol de Mar,112.0,18200.0,91446.0
2515,2012.0,Sant Quirze del Vallès,129.6,21000.0,402319.0
2516,2012.0,Sant Sadurní d'Anoia,105.0,17000.0,212955.0
2517,2012.0,Sant Vicenç de Castellet,85.5,13900.0,129035.0
2518,2012.0,Sant Vicenç de Montalt,130.1,21100.0,123992.0
2519,2012.0,Sant Vicenç dels Horts,88.6,14400.0,401492.0
2520,2012.0,Santa Coloma de Cervelló,107.9,17500.0,139206.0
2521,2012.0,Santa Coloma de Farners,84.6,13700.0,168682.0
2522,2012.0,Santa Coloma de Gramenet,81.8,13300.0,1582840.0
2523,2012.0,Santa Cristina d'Aro,82.6,13400.0,67654.0
2524,2012.0,Santa Eulàlia de Ronçana,102.4,16600.0,116253.0
2525,2012.0,Santa Margarida de Montbui,74.1,12000.0,116274.0
2526,2012.0,Santa Margarida i els Monjos,95.4,15500.0,111139.0
2527,2012.0,Santa Maria de Palautordera,92.6,15000.0,137656.0
2528,2012.0,Santa Perpètua de Mogoda,95.7,15500.0,395330.0
2529,2012.0,Santpedor,108.2,17600.0,126867.0
2530,2012.0,"Selva del Camp, la",91.7,14900.0,82936.0
2531,2012.0,Sentmenat,92.5,15000.0,128405.0
2532,2012.0,"Seu d'Urgell, la",84.0,13600.0,168877.0
2533,2012.0,Sils,86.8,14100.0,78683.0
2534,2012.0,Sitges,104.3,16900.0,485671.0
2535,2012.0,Solsona,85.4,13900.0,127180.0
2536,2012.0,Sort,94.0,15300.0,34651.0
2537,2012.0,"Sénia, la",72.3,11700.0,69820.0
2538,2012.0,Súria,102.0,16600.0,101539.0
2539,2012.0,Taradell,104.3,16900.0,104693.0
2540,2012.0,Tarragona,96.3,15600.0,2074819.0
2541,2012.0,Teià,142.7,23200.0,141348.0
2542,2012.0,Terrassa,95.2,15500.0,3315614.0
2543,2012.0,Tiana,129.1,21000.0,170222.0
2544,2012.0,Tona,100.8,16400.0,131671.0
2545,2012.0,Tordera,78.5,12800.0,206788.0
2546,2012.0,Torelló,100.5,16300.0,225207.0
2547,2012.0,Torredembarra,85.6,13900.0,211537.0
2548,2012.0,Torrelles de Llobregat,105.2,17100.0,97510.0
2549,2012.0,Torroella de Montgrí,80.1,13000.0,147263.0
2550,2012.0,Tortosa,86.8,14100.0,476217.0
2551,2012.0,Tossa de Mar,74.4,12100.0,70246.0
2552,2012.0,Tremp,94.9,15400.0,97818.0
2553,2012.0,Tàrrega,83.4,13500.0,224435.0
2554,2012.0,Ulldecona,65.1,10600.0,76203.0
2555,2012.0,Vacarisses,88.9,14400.0,89728.0
2556,2012.0,Vallirana,98.0,15900.0,230041.0
2557,2012.0,Valls,91.8,14900.0,369106.0
2558,2012.0,Vandellòs i l'Hospitalet de l'Infant,90.8,14700.0,87499.0
2559,2012.0,"Vendrell, el",84.0,13600.0,497169.0
2560,2012.0,Vic,97.8,15900.0,653313.0
2561,2012.0,Vidreres,85.5,13900.0,105259.0
2562,2012.0,Vielha e Mijaran,87.2,14200.0,76805.0
2563,2012.0,Vila-seca,79.6,12900.0,280704.0
2564,2012.0,Viladecans,96.8,15700.0,1018374.0
2565,2012.0,Viladecavalls,104.1,16900.0,124584.0
2566,2012.0,Vilafant,85.3,13800.0,74790.0
2567,2012.0,Vilafranca del Penedès,97.4,15800.0,613967.0
2568,2012.0,Vilanova del Camí,78.8,12800.0,160078.0
2569,2012.0,Vilanova del Vallès,111.2,18100.0,91816.0
2570,2012.0,Vilanova i la Geltrú,93.7,15200.0,996026.0
2571,2012.0,Vilassar de Dalt,118.5,19200.0,169402.0
2572,2012.0,Vilassar de Mar,117.6,19100.0,378414.0
2573,2013.0,Abrera,100.9,16300.0,194685.0
2574,2013.0,Agramunt,90.3,14600.0,80171.0
2575,2013.0,Alcanar,76.2,12300.0,121750.0
2576,2013.0,Alcarràs,87.0,14000.0,125856.0
2577,2013.0,Alcover,89.8,14500.0,74207.0
2578,2013.0,Alella,137.7,22200.0,212204.0
2579,2013.0,Almacelles,85.1,13700.0,90357.0
2580,2013.0,Alpicat,107.0,17300.0,106353.0
2581,2013.0,Altafulla,103.9,16700.0,82490.0
2582,2013.0,"Ametlla de Mar, l'",65.7,10600.0,78548.0
2583,2013.0,"Ametlla del Vallès, l'",119.1,19200.0,157511.0
2584,2013.0,Amposta,73.4,11800.0,250218.0
2585,2013.0,Anglès,85.1,13700.0,75927.0
2586,2013.0,"Arboç, l'",77.2,12500.0,68145.0
2587,2013.0,Arbúcies,81.4,13100.0,83834.0
2588,2013.0,Arenys de Mar,95.3,15400.0,231739.0
2589,2013.0,Arenys de Munt,96.6,15600.0,132703.0
2590,2013.0,Argentona,100.5,16200.0,191230.0
2591,2013.0,Artés,94.0,15200.0,84660.0
2592,2013.0,Badalona,92.2,14900.0,3208511.0
2593,2013.0,Badia del Vallès,71.1,11500.0,154230.0
2594,2013.0,Balaguer,78.9,12700.0,208884.0
2595,2013.0,Banyoles,92.1,14900.0,284991.0
2596,2013.0,Barberà del Vallès,97.5,15700.0,508759.0
2597,2013.0,Barcelona,123.1,19900.0,31531616.0
2598,2013.0,Begues,120.9,19500.0,127434.0
2599,2013.0,Berga,98.4,15900.0,261229.0
2600,2013.0,Bigues i Riells del Fai,100.2,16200.0,141242.0
2601,2013.0,"Bisbal d'Empordà, la",76.0,12300.0,130012.0
2602,2013.0,Blanes,79.3,12800.0,495743.0
2603,2013.0,"Borges Blanques, les",90.7,14600.0,88373.0
2604,2013.0,Cabrils,133.9,21600.0,153363.0
2605,2013.0,Calafell,79.8,12900.0,312214.0
2606,2013.0,Caldes de Malavella,91.2,14700.0,102275.0
2607,2013.0,Caldes de Montbui,101.1,16300.0,277830.0
2608,2013.0,Calella,82.7,13300.0,242336.0
2609,2013.0,Calonge i Sant Antoni,82.8,13400.0,138881.0
2610,2013.0,Cambrils,87.4,14100.0,469960.0
2611,2013.0,Canet de Mar,93.2,15000.0,209719.0
2612,2013.0,"Canonja, la",79.4,12800.0,73455.0
2613,2013.0,Canovelles,85.4,13800.0,218697.0
2614,2013.0,Capellades,97.7,15700.0,83629.0
2615,2013.0,Cardedeu,101.7,16400.0,286893.0
2616,2013.0,Cardona,102.6,16500.0,81391.0
2617,2013.0,Cassà de la Selva,97.0,15600.0,151978.0
2618,2013.0,"Castell d'Aro, Platja d'Aro i s'Agaró",74.7,12000.0,127369.0
2619,2013.0,Castellar del Vallès,98.7,15900.0,370949.0
2620,2013.0,Castellbisbal,97.1,15700.0,193055.0
2621,2013.0,Castelldefels,105.3,17000.0,1061293.0
2622,2013.0,Castelló d'Empúries,59.0,9500.0,108777.0
2623,2013.0,Celrà,92.5,14900.0,73673.0
2624,2013.0,Centelles,98.5,15900.0,115070.0
2625,2013.0,Cerdanyola del Vallès,108.3,17500.0,998141.0
2626,2013.0,Cervelló,108.2,17400.0,151288.0
2627,2013.0,Cervera,80.4,13000.0,118027.0
2628,2013.0,Constantí,69.9,11300.0,74389.0
2629,2013.0,Corbera de Llobregat,101.0,16300.0,230019.0
2630,2013.0,Cornellà de Llobregat,94.4,15200.0,1302661.0
2631,2013.0,Cubelles,95.6,15400.0,220199.0
2632,2013.0,Cunit,80.8,13000.0,157740.0
2633,2013.0,Deltebre,71.2,11500.0,136000.0
2634,2013.0,Dosrius,95.9,15500.0,78881.0
2635,2013.0,"Escala, l'",72.8,11700.0,118555.0
2636,2013.0,Esparreguera,95.7,15400.0,333014.0
2637,2013.0,Esplugues de Llobregat,113.9,18400.0,843240.0
2638,2013.0,Falset,86.0,13900.0,39467.0
2639,2013.0,Figueres,75.6,12200.0,539474.0
2640,2013.0,"Franqueses del Vallès, les",92.7,14900.0,283855.0
2641,2013.0,Gandesa,81.4,13100.0,40526.0
2642,2013.0,"Garriga, la",103.5,16700.0,260007.0
2643,2013.0,Gavà,104.6,16900.0,773391.0
2644,2013.0,Gelida,96.7,15600.0,111029.0
2645,2013.0,Girona,98.6,15900.0,1515667.0
2646,2013.0,Gironella,95.7,15400.0,76252.0
2647,2013.0,Granollers,96.8,15600.0,927640.0
2648,2013.0,Guissona,84.0,13500.0,92066.0
2649,2013.0,"Hospitalet de Llobregat, l'",92.1,14800.0,3723267.0
2650,2013.0,Igualada,94.3,15200.0,589155.0
2651,2013.0,"Llagosta, la",88.2,14200.0,189808.0
2652,2013.0,Llagostera,87.3,14100.0,113214.0
2653,2013.0,Llançà,80.5,13000.0,63371.0
2654,2013.0,Lleida,92.4,14900.0,2040044.0
2655,2013.0,Llinars del Vallès,94.3,15200.0,144174.0
2656,2013.0,Lliçà d'Amunt,97.1,15700.0,228291.0
2657,2013.0,Lliçà de Vall,109.5,17700.0,112088.0
2658,2013.0,Lloret de Mar,57.9,9300.0,364228.0
2659,2013.0,Malgrat de Mar,84.9,13700.0,249252.0
2660,2013.0,Manlleu,89.6,14400.0,290302.0
2661,2013.0,Manresa,94.8,15300.0,1147281.0
2662,2013.0,Martorell,89.9,14500.0,401499.0
2663,2013.0,"Masnou, el",114.8,18500.0,414818.0
2664,2013.0,Masquefa,88.5,14300.0,119693.0
2665,2013.0,Matadepera,139.6,22500.0,197143.0
2666,2013.0,Mataró,85.4,13800.0,1689782.0
2667,2013.0,Maçanet de la Selva,75.8,12200.0,85095.0
2668,2013.0,Moià,90.8,14600.0,83626.0
2669,2013.0,Molins de Rei,114.6,18500.0,457183.0
2670,2013.0,Mollerussa,79.7,12800.0,189854.0
2671,2013.0,Mollet del Vallès,92.9,15000.0,771877.0
2672,2013.0,Mont-roig del Camp,75.8,12200.0,152325.0
2673,2013.0,Montblanc,94.7,15300.0,111711.0
2674,2013.0,Montcada i Reixac,92.4,14900.0,513059.0
2675,2013.0,Montgat,110.9,17900.0,197717.0
2676,2013.0,Montmeló,97.6,15700.0,138622.0
2677,2013.0,Montornès del Vallès,89.1,14400.0,231004.0
2678,2013.0,Móra d'Ebre,91.5,14800.0,81072.0
2679,2013.0,Navarcles,95.5,15400.0,91386.0
2680,2013.0,Navàs,94.7,15300.0,92850.0
2681,2013.0,Olesa de Montserrat,94.3,15200.0,355757.0
2682,2013.0,Olot,94.0,15200.0,506256.0
2683,2013.0,Palafolls,83.9,13500.0,121257.0
2684,2013.0,Palafrugell,73.0,11800.0,264723.0
2685,2013.0,Palamós,85.3,13800.0,241307.0
2686,2013.0,Palau-solità i Plegamans,98.5,15900.0,228292.0
2687,2013.0,Pallejà,112.1,18100.0,200865.0
2688,2013.0,Parets del Vallès,99.3,16000.0,296826.0
2689,2013.0,Piera,83.0,13400.0,200382.0
2690,2013.0,Pineda de Mar,79.0,12700.0,328157.0
2691,2013.0,Polinyà,90.3,14600.0,118660.0
2692,2013.0,"Pont de Suert, el",97.4,15700.0,37409.0
2693,2013.0,"Prat de Llobregat, el",100.8,16300.0,1015877.0
2694,2013.0,Premià de Dalt,118.8,19100.0,195197.0
2695,2013.0,Premià de Mar,103.0,16600.0,461945.0
2696,2013.0,Puigcerdà,76.9,12400.0,108873.0
2697,2013.0,Reus,86.0,13900.0,1459403.0
2698,2013.0,Ripoll,99.6,16100.000000000002,172474.0
2699,2013.0,Ripollet,90.8,14600.0,542023.0
2700,2013.0,Riudoms,86.9,14000.0,90707.0
2701,2013.0,"Roca del Vallès, la",105.9,17100.0,177462.0
2702,2013.0,Roda de Berà,82.7,13300.0,84201.0
2703,2013.0,Roda de Ter,93.0,15000.0,90760.0
2704,2013.0,Roquetes,80.7,13000.0,106588.0
2705,2013.0,Roses,67.2,10800.0,209031.0
2706,2013.0,Rubí,90.2,14500.0,1075701.0
2707,2013.0,"Ràpita, la",73.6,11900.0,177846.0
2708,2013.0,Sabadell,97.6,15700.0,3246883.0
2709,2013.0,Sallent,103.2,16600.0,112140.0
2710,2013.0,Salou,70.8,11400.0,302300.0
2711,2013.0,Salt,66.3,10700.0,316228.0
2712,2013.0,Sant Adrià de Besòs,88.1,14200.0,492583.0
2713,2013.0,Sant Andreu de Llavaneres,114.1,18400.0,192228.0
2714,2013.0,Sant Andreu de la Barca,93.7,15100.0,407906.0
2715,2013.0,Sant Antoni de Vilamajor,105.0,16900.0,96059.0
